"product_code","business_group","supplier","gender","product_group","category","brand","image","price","price_kr","status","size","stock","marketplaces","product_name","color","description","dimension","weight","keyword","material_china","material_english"
"PP1154-1-BlackOrange","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860713947m0.jpg","50","9000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1154-1 Fashion Simple Braided Easy Flip-Flops Black Orange","BlackOrange","Pretty braided straps makes this flip flop a fashion elegant look. It’s made of premium leather upper, rubber outsole and easy slip on style. 'Paperplanes' logo embossed on the suede insole. Whether you go to beach, walking in the street or sitting outside in a bar with you friends, this flip flops will be perfect for all of these occasions.","Width-9cm|Height-5cm|Heel-1cm|Platform-1cm","500g","flip flop,summer flip flop,fashion flip flop,casual slippers,fashion slippers,paperplanes flip flop,paperplanes slippers,casual slippers,summer slipper,leather slippers,leather flip flops,braided slippers,braided flip flop,simple design flip flop,simple slippers","Upper-Synthetic Leather, Suede|Outsole-EVA","鞋面：人造皮
鞋底：山羊皮，橡胶"
"PP1154-1-BlackBlue","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860703153m0.jpg","50","9000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1154-1 Fashion Simple Braided Easy Flip-Flops Black Blue","BlackBlue","Pretty braided straps makes this flip flop a fashion elegant look. It’s made of premium leather upper, rubber outsole and easy slip on style. 'Paperplanes' logo embossed on the suede insole. Whether you go to beach, walking in the street or sitting outside in a bar with you friends, this flip flops will be perfect for all of these occasions.","Width-9cm|Height-5cm|Heel-1cm|Platform-1cm","500g","flip flop,summer flip flop,fashion flip flop,casual slippers,fashion slippers,paperplanes flip flop,paperplanes slippers,casual slippers,summer slipper,leather slippers,leather flip flops,braided slippers,braided flip flop,simple design flip flop,simple slippers","Upper-Synthetic Leather, Suede|Outsole-EVA","鞋面：人造皮
鞋底：山羊皮，橡胶"
"PP1154-1-BlackGreen","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860694721m0.jpg","50","9000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1154-1 Fashion Simple Braided Easy Flip-Flops Black Green","BlackGreen","Pretty braided straps makes this flip flop a fashion elegant look. It’s made of premium leather upper, rubber outsole and easy slip on style. 'Paperplanes' logo embossed on the suede insole. Whether you go to beach, walking in the street or sitting outside in a bar with you friends, this flip flops will be perfect for all of these occasions.","Width-9cm|Height-5cm|Heel-1cm|Platform-1cm","500g","flip flop,summer flip flop,fashion flip flop,casual slippers,fashion slippers,paperplanes flip flop,paperplanes slippers,casual slippers,summer slipper,leather slippers,leather flip flops,braided slippers,braided flip flop,simple design flip flop,simple slippers","Upper-Synthetic Leather, Suede|Outsole-EVA","鞋面：人造皮
鞋底：山羊皮，橡胶"
"PP1158-GrayGreen","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860584483m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Gray Green","GrayGreen","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-GrayBlue","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1341636772806m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Gray Blue","GrayBlue","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-GrayOrange","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860564958m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Gray Orange","GrayOrange","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-GrayMint","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/141086088412m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Gray Mint","GrayMint","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-BlackYellow","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/141086062522m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Black Yellow","BlackYellow","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-Navy","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860613934m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Navy","Navy","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造革
鞋底：橡胶 聚氨酯"
"PP1158-DarkGray","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860604331m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Dark Gray","DarkGray","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-Brown","Partnership","Paperplanes","Unisex","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860595174m0.jpg","111","20000","Active","230|235|240|245|250|255|260|265|270|275|280|285","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Brown","Brown","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
"PP1158-BlackPink","Partnership","Paperplanes","Women","Shoes","Sandals & Flip-Flops","Paparplanes","http://paperplanes.co.kr/shop/data/goods/1410860574101m0.jpg","111","20000","Active","230|235|240|245|250|255","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Paperplanes-1158 Casual Summer Outdoor Aqua Tracking Sandals Black Pink","BlackPink","This Aqua sandals is optimal for spring and summer. Leather upper with holes allows water to dry faster, mesh insole offers ventilation and rubber outsole provide traction. Closed toe for protection and an elastic shoelace for an easy entry. Whether you go to beach, hiking or Water Park, this outdoor sandals is the best choice.","Width-9.7cm|Height-10.5cm|Heel-3cm|Platform-2cm","600g","sandals,leather sandals,outdoor sandals,tracking sandals,aqua shoes,aqua sandals,closed toe sandals,summer sandals,relaxing sandals,summer relaxing sandals,casual sandals,casual leather sandals,casual outdoor sandals,summer leather sandals,summer closed toe sandals,paperplanes sandals,paperplanes leather sandals,paperplanes tracking sandals","Upper-Synthetic Leather|Lining-Spandex|Insole-Mesh|Outsole-Rubber","鞋面：人造皮
鞋底：橡胶 聚氨酯"
